Word_ID,Words,Word_Eng,N_Valence,M_Valence,SD_Valence,N_Arousal,M_Arousal,SD_Arousal,Category,Sub_category
902,血压,blood pressure,26,4.307692308,1.158248014,27,4.222222222,1.154700538,Basic activities,Nursing
903,丫头,girl,29,4.965517241,1.117483097,27,2.740740741,1.129758061,Expanded activities,Communication
904,压力,pressure,26,2.884615385,0.993052791,28,5.678571429,1.467009339,Expanded activities,Psychology
905,押金,deposit,27,3.888888889,1.28102523,28,4.071428571,1.463850109,Basic activities,Consumption
906,牙膏,toothpaste,30,4.7,0.4660916,26,2.153846154,1.18969938,Basic activities,Basic life activities
907,牙刷,toothbrush,25,5.08,0.571547607,28,2,0.942809042,Basic activities,Basic life activities
908,延误,delay,26,2.846153846,1.222859197,29,5.24137931,1.550464732,Expanded activities,Others
909,严格,strict,22,4.954545455,1.132938561,28,4.428571429,1.894017314,Expanded activities,Psychology
910,严谨,rigorous,29,4.827586207,1.071346466,30,3.8,1.845778034,Expanded activities,Psychology
911,严厉,severe,27,3.666666667,1.074172311,29,5.620689655,1.916354297,Expanded activities,Psychology
912,严肃,serious,28,4.464285714,1.452511053,31,3.870967742,1.910356607,Expanded activities,Psychology
913,眼镜,glasses,25,5.64,1.496662955,29,2.75862069,1.527256467,Expanded activities,Leisure
914,眼科,ophthalmology,30,4,1.856953382,26,3.730769231,2.721142294,Basic activities,Nursing
915,眼泪,tears,30,2.6,1.132589343,31,5.516129032,2.219173536,Expanded activities,Psychology
916,厌恶,disgust,27,2.37037037,0.838870493,28,6,2.108185107,Expanded activities,Psychology
917,厌烦,bored,30,2.5,0.861033861,31,6.387096774,1.838068177,Expanded activities,Psychology
918,厌倦,tired of,28,3.035714286,0.83808171,29,5.206896552,1.839629434,Expanded activities,Psychology
919,阳光,sunlight,30,7.766666667,1.040004421,31,5.225806452,2.704436817,Expanded activities,Others
920,阳台,balcony,27,5.481481481,1.188741104,27,2.148148148,1.099080164,Basic activities,Housework
921,阳性,positive,26,2.692307692,1.5432234,28,5.25,2.136542725,Basic activities,Nursing
922,养老,nursing service for older adults,26,5.923076923,1.809377283,29,5,1.963961012,Basic activities,Nursing
923,养生,keep in good health,26,6.461538462,1.066987131,28,3.607142857,2.183087954,Basic activities,Consumption
924,药店,pharmacy,27,3.740740741,1.318291219,28,4.571428571,1.814112811,Basic activities,Nursing
925,药费,medicine fee,29,3.517241379,1.18384029,30,4.866666667,2.501493807,Basic activities,Consumption
926,药片,pill,22,4.045454545,0.998917163,27,3.111111111,1.28102523,Basic activities,Nursing
927,钥匙,key,27,4.962962963,0.436901809,27,2.185185185,1.001423488,Expanded activities,Others
928,爷爷,grandfather,28,6.214285714,1.474653578,29,3.103448276,1.988266071,Expanded activities,Communication
929,业务,business,26,4.961538462,0.445490223,29,3.034482759,1.569412051,Expanded activities,Others
930,夜班,night shift,28,3.857142857,1.078898125,28,3.928571429,1.719788347,Expanded activities,Others
931,衣服,clothing,30,6.166666667,1.440386283,31,3.741935484,2.657915749,Basic activities,Basic life activities
932,衣架,coat hanger,28,5.464285714,0.999338405,24,1.375,0.710939366,Basic activities,Housework
933,医生,doctor,22,4.681818182,1.170525468,27,4.444444444,1.783111656,Basic activities,Nursing
934,医院,hospital,30,2.666666667,1.422318004,26,4.961538462,2.821074536,Basic activities,Nursing
935,姨父,uncle,26,5.346153846,1.129329277,27,2.851851852,1.406132276,Expanded activities,Communication
936,姨妈,aunt,30,5.633333333,1.629117242,31,3.322580645,1.904155049,Expanded activities,Communication
937,遗产,heritage,28,6.285714286,1.487158435,29,4.965517241,2.321987428,Basic activities,Consumption
938,遗憾,what a pity,26,2.923076923,0.560219737,27,5.37037037,1.522855318,Expanded activities,Psychology
939,疑惑,confuse,26,3.769230769,1.106623416,29,5.034482759,1.592005892,Expanded activities,Psychology
940,疑心,suspicion,27,3.333333333,0.877058019,26,5,1.232882801,Expanded activities,Psychology
941,抑郁,depression,26,2.115384615,0.863801972,27,7.037037037,1.400040699,Expanded activities,Psychology
942,疫苗,vaccine,26,5.076923077,1.354195759,28,4.857142857,1.97604704,Basic activities,Nursing
943,疫情,epidemic,28,2.142857143,1.145499591,28,6.321428571,2.161165177,Basic activities,Nursing
944,意见,opinion,29,4.206896552,1.235756285,26,4.153846154,2.493067311,Expanded activities,Communication
945,阴天,cloudy day,28,3.964285714,1.201300001,27,3.888888889,2.258885589,Expanded activities,Others
946,阴性,feminine,29,5.275862069,2.548060211,26,2.961538462,2.615045227,Basic activities,Nursing
947,音乐,music,30,7.466666667,1.27936766,31,5.161290323,2.450806319,Expanded activities,Leisure
948,银行,bank,25,5.76,1.090871211,28,3.428571429,1.951800146,Basic activities,Consumption
949,营养,nutrition,21,6.095238095,0.83094897,27,3.296296296,1.750050874,Basic activities,Consumption
950,硬朗,hale and hearty,26,6.461538462,1.139500565,29,4,2.035400978,Basic activities,Nursing
951,拥护,support,30,6.5,1.252583537,27,5,2.465141594,Expanded activities,Psychology
952,拥挤,crowded,27,2.962962963,0.807726224,27,5.925925926,1.567112139,Expanded activities,Others
953,勇敢,brave,26,6.538461538,1.630478929,27,6.111111111,1.395964881,Expanded activities,Psychology
954,优惠,discount,28,6.75,1.004618962,27,5,1.921537846,Basic activities,Consumption
955,优先,priority,22,6.636363636,1.048602451,28,4.285714286,1.978722799,Expanded activities,Others
956,优秀,excellent,30,7.966666667,1.245220749,26,3.769230769,2.832775209,Expanded activities,Psychology
957,幽默,humor,26,6.115384615,1.531715981,27,3.555555556,1.739436985,Expanded activities,Psychology
958,邮局,post office,30,5.833333333,1.533158411,30,2.333333333,1.561019413,Expanded activities,Others
959,油条,deep-fried dough sticks,28,5.035714286,1.231745009,28,2.321428571,1.467009339,Basic activities,Basic life activities
960,游戏,game,29,6.034482759,1.117483097,27,4.777777778,1.908147175,Expanded activities,Leisure
961,友好,friendly,30,7.2,1.126483696,27,3.62962963,2.221367357,Expanded activities,Psychology
962,友谊,friendship,28,7.142857143,0.890870806,28,3.821428571,1.925531604,Expanded activities,Communication
963,有趣,interesting,22,6.363636364,0.84771146,28,4.75,1.797632187,Expanded activities,Psychology
964,余额,money left,28,6.821428571,1.156417566,29,3.965517241,1.972720359,Basic activities,Consumption
965,雨伞,umbrella,21,4.952380952,0.384212243,27,3.037037037,1.531250908,Expanded activities,Others
966,雨鞋,rain boots,26,4.961538462,0.445490223,27,2.740740741,1.534039228,Expanded activities,Others
967,郁闷,depressed,29,2.379310345,0.862462964,27,5.851851852,2.051335469,Expanded activities,Psychology
968,预约,reserve,31,5.516129032,0.995689635,30,3.666666667,1.708666214,Basic activities,Nursing
969,欲望,desire,30,5.5,1.907336109,29,4.689655172,1.466371817,Expanded activities,Psychology
970,冤枉,wronged,30,1.966666667,0.850287308,26,7.423076923,1.238485427,Expanded activities,Psychology
971,员工,staff,29,5.103448276,0.673202771,30,3.3,1.5346571,Expanded activities,Others
972,怨恨,resentment,29,2.275862069,0.921820858,26,5.538461538,2.370329416,Expanded activities,Psychology
973,愿望,desire,30,6.333333333,1.241059984,27,5.074074074,1.838183173,Expanded activities,Psychology
974,岳父,father in law,28,5.571428571,1.259881577,28,2.035714286,0.881166855,Expanded activities,Communication
975,岳母,mother in law,22,5.409090909,0.666125321,28,3.321428571,1.906199854,Expanded activities,Communication
976,晕倒,faint,25,2.24,1.128420725,29,6.827586207,1.559967159,Basic activities,Nursing
977,再见,goodbye,29,5.75862069,1.618093508,30,5.033333333,1.650148025,Expanded activities,Communication
978,在乎,care,27,5.148148148,1.261979632,28,4.678571429,2.037674263,Expanded activities,Psychology
979,赞美,praise,26,7.423076923,1.064822123,28,5.357142857,2.129411077,Expanded activities,Psychology
980,赞同,agree,28,6.642857143,0.780042056,29,3.482758621,1.572547743,Expanded activities,Psychology
981,早市,morning market,30,5.433333333,1.735696885,31,3.258064516,1.806797202,Basic activities,Consumption
982,责任,responsibility,30,5.066666667,1.080655399,30,4.333333333,1.493279966,Expanded activities,Psychology
983,诈骗,fraud,26,1.730769231,0.77757018,28,8.178571429,0.611832186,Basic activities,Consumption
984,占线,the line is busy,28,3.392857143,1.065947178,27,4.444444444,1.783111656,Expanded activities,Communication
985,战友,comrades in arms,28,7.178571429,0.904866326,29,4.517241379,2.399712626,Expanded activities,Communication
986,长辈,elder,22,6.5,1.144344271,28,4.392857143,2.216759158,Expanded activities,Communication
987,长寿,longevity,28,8.142857143,0.84827868,26,2.846153846,2.838200947,Expanded activities,Communication
988,丈夫,husband,29,6.689655172,1.605869775,31,3.677419355,2.087855307,Expanded activities,Communication
989,账单,bill,27,4.074074074,1.298695379,27,4.62962963,1.445101757,Basic activities,Consumption
990,照顾,take care of,28,5.5,1.319371343,29,3.793103448,1.611993228,Basic activities,Nursing
991,照看,look after,27,5.185185185,1.110683678,28,3.75,1.456149158,Basic activities,Nursing
992,照片,photo,30,6.333333333,1.321789105,25,1.64,1.113552873,Expanded activities,Leisure
993,折扣,discount,26,6.038461538,1.455493572,27,4.888888889,1.739436985,Basic activities,Consumption
994,折腾,toss,28,3.107142857,1.030615987,28,5.964285714,1.643892014,Expanded activities,Psychology
995,着急,in a hurry,31,2.548387097,0.809885164,30,6.6,1.328727678,Expanded activities,Psychology
996,针灸,acupuncture,30,3.633333333,1.098065174,27,4.740740741,1.872731296,Basic activities,Nursing
997,珍惜,cherish,22,6.545454545,1.14339814,28,4.607142857,1.663091403,Expanded activities,Psychology
998,真诚,sincere,29,7.413793103,1.150069606,25,2.16,1.841195264,Expanded activities,Psychology
999,真实,reality,26,6.115384615,1.531715981,29,4.689655172,2.054671477,Expanded activities,Others
1000,诊所,clinic,30,4.033333333,1.033351872,27,4.740740741,1.872731296,Basic activities,Nursing
1001,枕巾,pillow towel,30,5.1,1.093870067,30,2.8,1.627352409,Basic activities,Basic life activities
1002,枕头,pillow,20,4.95,0.223606798,27,2.740740741,1.456882673,Basic activities,Basic life activities
1003,震惊,shock,30,3.4,1.302517456,30,7,1.339068127,Expanded activities,Psychology
1004,争吵,quarrel,27,1.888888889,0.891555828,25,7.68,1.180395414,Expanded activities,Psychology
1005,整理,tidy,21,4.952380952,0.497613352,28,3.857142857,1.757824533,Basic activities,Housework
1006,症状,symptom,29,3.379310345,1.590458,30,4.633333333,1.920548293,Basic activities,Nursing
1007,支出,expenditure,27,4.259259259,1.095185007,27,3.925925926,1.858989095,Basic activities,Consumption
1008,支付,to pay,29,4.827586207,1.311187181,25,1.8,1.118033989,Basic activities,Consumption
1009,知道,know,25,5.12,0.6,28,2.714285714,1.272418021,Expanded activities,Psychology
1010,知识,knowledge,28,5.892857143,1.59488269,29,3.034482759,1.592005892,Expanded activities,Others
1011,执行,implement,28,4.607142857,1.100144291,28,4.5,2.009237924,Expanded activities,Psychology
1012,侄女,niece,26,6.076923077,1.230384555,27,2.62962963,1.390853312,Expanded activities,Communication
1013,侄子,nephew,28,5.714285714,1.212806444,28,2.642857143,1.41981443,Expanded activities,Communication
1014,值班,on duty,24,5.5,1.414213562,28,3.571428571,1.501322169,Expanded activities,Others
1015,纸巾,tissue,28,5.357142857,0.9893614,24,1.333333333,0.701964118,Basic activities,Basic life activities
1016,纸牌,card,29,4.75862069,1.184880115,30,3.666666667,1.93574958,Expanded activities,Leisure
1017,纸箱,paper box,21,4.857142857,0.358568583,27,2.111111111,1.012739367,Basic activities,Housework
1018,治病,cure,28,2.571428571,0.959497223,27,5.555555556,1.086041979,Basic activities,Nursing
1019,智能,intelligence,29,6.724137931,1.221724534,24,2.541666667,1.667572218,Expanded activities,Communication
1020,中毒,poisoning,29,1.551724138,0.783135041,30,7.3,1.878186947,Basic activities,Nursing
1021,中风,stroke,30,1.5,0.731083277,30,7.333333333,1.787568824,Basic activities,Nursing
1022,中药,traditional chinese medicine,22,4.045454545,0.950051263,27,3.777777778,1.395964881,Basic activities,Nursing
1023,中医,chinese medicine,30,3.766666667,1.430778263,27,4,1.961161351,Basic activities,Nursing
1024,忠厚,loyal,30,6.4,1.354430788,24,1.791666667,1.102533315,Expanded activities,Psychology
1025,肿瘤,tumor,28,1.607142857,0.737326789,28,7.571428571,1.288943622,Basic activities,Nursing
1026,重逢,reunion,30,7.866666667,1.224275531,31,6.548387097,2.277991947,Expanded activities,Communication
1027,住院,be hospitalized,30,2.166666667,1.234094205,30,6.233333333,1.75545128,Basic activities,Nursing
1028,注意,notice,30,5.333333333,1.582955188,29,3.724137931,1.666830862,Expanded activities,Psychology
1029,专家,expert,26,5.884615385,1.4512594,29,4.344827586,1.778359237,Basic activities,Nursing
1030,转院,transfer from one hospital to another,26,2.807692308,1.414757386,27,6.444444444,1.423250163,Basic activities,Nursing
1031,转账,transfer accounts,28,5.285714286,1.696557361,29,3.689655172,2.019608312,Basic activities,Consumption
1032,装修,furnish,22,4.545454545,1.738287957,28,5.321428571,1.826828286,Basic activities,Consumption
1033,准备,prepare,21,5.095238095,0.538958431,27,3.62962963,1.418236938,Expanded activities,Others
1034,子女,sons and daughters,26,6.846153846,1.255143265,28,3.321428571,2.261654121,Expanded activities,Communication
1035,自卑,self-abasement,25,2.84,0.898146239,28,5.357142857,1.76832806,Expanded activities,Psychology
1036,自动,automatic,30,4.9,0.922889017,26,2.807692308,1.357032963,Expanded activities,Communication
1037,自费,own expense,29,4.172413793,2.05407201,31,4.129032258,2.028824544,Basic activities,Consumption
1038,自豪,pride,30,7.8,0.8051558,27,6.592592593,1.448055972,Expanded activities,Psychology
1039,自理,take care of oneself,22,5.181818182,1.40191582,28,4,1.784708712,Basic activities,Nursing
1040,自信,confidence,28,6.178571429,1.156417566,28,3.321428571,1.700840129,Expanded activities,Psychology
1041,自在,comfortable,28,5.678571429,1.020296668,29,3.344827586,1.932353526,Expanded activities,Psychology
1042,走路,walk,30,5.7,1.087547066,30,3.466666667,1.978040363,Basic activities,Basic life activities
1043,走失,lost,28,2.464285714,0.744468135,26,6.692307692,1.378962821,Expanded activities,Others
1044,租金,rent,30,5.066666667,1.740656502,30,4.266666667,2.180372213,Basic activities,Consumption
1045,钻戒,diamond ring,30,8.1,1.348050956,26,3.807692308,2.939649377,Expanded activities,Others
1046,尊敬,respect,22,7,1.112697281,27,4.703703704,2.127020574,Expanded activities,Psychology
1047,尊重,respect,27,6.185185185,1.415220479,29,3.310344828,1.929164295,Expanded activities,Psychology
1048,作业,homework,31,4.64516129,1.081615677,30,3.9,1.647359434,Expanded activities,Others
1049,座机,landline,26,5.269230769,0.77757018,28,3.178571429,1.785820103,Expanded activities,Communication
1050,做饭,cook,21,4.904761905,0.83094897,28,3.678571429,1.764958743,Basic activities,Housework
