,object,image,name_agreement,H_statistic,Normalised_H_statistic,recognition_RT_mean,recognition_RT_SD,recognition_RT_95CI,first_key_RT,is_natural,modalName,modalWordFreq,weightedWordFreq,modalWordLength,weightedWordLength,modalProductionFreq_raw,altName1,altName1ProductionFreq_raw,altName1WordFreq,altName1WordLength,altName2,altName2ProductionFreq_raw,altName2WordFreq,altName2WordLength,altName3,altName3ProductionFreq_raw,altName3WordFreq,altName3WordLength,altName4,altName4ProductionFreq_raw,altName4WordFreq,altName4WordLength,altName5,altName5ProductionFreq_raw,altName5WordFreq,altName5WordLength,altName6,altName6ProductionFreq_raw,altName6WordLength,altName6WordFreq,altName7,altName7ProductionFreq_raw,altName7WordLength,altName7WordFreq,altName8,altName8ProductionFreq_raw,altName8WordLength,altName8WordFreq,altName9,altName9ProductionFreq_raw,altName9WordLength,altName9WordFreq,altName10,altName10ProductionFreq_raw,altName10WordLength,altName10WordFreq,altName11,altName11ProductionFreq_raw,altName11WordLength,altName11WordFreq,altName12,altName12ProductionFreq_raw,altName12WordLength,altName12WordFreq,altName13,altName13ProductionFreq_raw,altName13WordLength,altName13WordFreq,altName14,altName14ProductionFreq_raw,altName14WordLength,altName14WordFreq,altName15,altName15ProductionFreq_raw,altName15WordLength,altName15WordFreq
53,beaker,beaker_1.png,28.125,2.632831857,0.830565977,1027.665385,513.16902,197.2522,93.94615382,0,pot,4.76,4.474583333,3,3.291666667,9,vase,8,4.27,4,cup,4,5.09,3,urn,2,3.22,3,mug,2,3.93,3,boiling water,1,NA,12,pot/vase,1,8,NA,chalice,1,7,2.96,ceramic pot,1,10,1.649978236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,beaker,beaker_2.png,34.375,2.794278974,0.779444408,1291.067857,743.4234,275.36282,93.15357142,0,goblet,3.22,3.907619048,6,4.952380952,11,cup,9,5.09,3,vase,2,4.27,4,chalice,2,2.96,7,candle holder,1,2.075946968,12,ornament,1,3.26,8,silver,1,6,5.01,egg cup,1,6,2.721041591,jug,1,3,4.06,bowl,1,4,4.69,pewter cup,1,9,NA,chariot,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,beaker,beaker_3.png,34.375,2.959614736,0.825563653,1544.640741,861.80164,325.06748,105.5777779,0,cup,5.09,4.3725,3,4.1,11,vase,5,4.27,4,tankard,3,3.14,7,goblet,2,3.22,6,tin,2,4.35,3,tin jug,1,NA,6,metal pot,1,8,1.172856981,beaker,1,6,3.73,drink,1,5,5.06,metal cup,1,8,1.394705731,bin,1,3,4.49,pail,1,4,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,beaker,beaker_4.png,33.33333333,2.772717851,0.749294155,1674.376667,1110.42761,397.35411,101.3133334,0,vase,4.27,4.66047619,4,3.523809524,11,cup,11,5.09,3,candle holder,1,2.075946968,12,pottery,1,NA,7,pot,1,4.76,3,gold,1,5.1,4,glass,1,5,4.92,bin,1,3,4.49,vessel,1,6,3.93,goblet,1,6,3.22,fancy cup,1,8,0.996765722,ornament,1,8,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,beech,beech_1.png,90.625,0.597454723,0.298727362,948.7419355,624.20023,219.73091,92.73225809,1,tree,4.95,4.95,4,4,29,plant,1,4.81,5,bush,1,4.29,4,copper beach,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,beech,beech_2.png,90.625,0.597454723,0.298727362,835.609375,602.74094,208.83524,96.95937496,1,tree,4.95,4.95,4,4,29,bush,1,4.29,4,plant,1,4.81,5,conifer,1,2.82,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,beech,beech_3.png,90.625,0.597454723,0.298727362,812.4483871,318.47881,112.11088,93.94516131,1,tree,4.95,4.95,4,4,29,nature,1,4.83,6,bush,1,4.29,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,beech,beech_4.png,96.875,0.200622324,0.200622324,795.5,274.44769,96.61106,102.8741935,1,tree,4.95,4.95,4,4,31,copper beech,1,1.974489327,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,beer bottle,beer bottle_1.png,40.625,2.132587475,0.759642986,853.871875,345.98146,119.87426,91.95937493,0,beer,4.47,3.950702926,4,6.071428571,13,bottle,8,4.65,6,beer bottle,7,2.18709742,10,bottle of beer,1,NA,12,glass bottle,1,2.473886977,11,drink,1,5.06,5,beer or lager,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,beer bottle,beer bottle_2.png,57.57575758,1.658631308,0.714333623,928.740625,545.71671,189.07772,91.61249997,0,bottle,4.65,4.121419484,6,6.4,19,beer bottle,6,2.18709742,10,beer,6,4.47,4,drink,1,5.06,5,glass bottle,1,2.473886977,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,beer bottle,beer bottle_3.png,48.48484848,1.998050937,0.711720104,938.5757575,419.15453,143.00963,91.52424246,0,bottle,4.65,4.25442723,6,5.931034483,16,beer,9,4.47,4,beer bottle,4,2.18709742,10,bottle of beer,1,NA,12,glass bottle,1,2.473886977,11,drink,1,5.06,5,wine,1,4,4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,beer bottle,beer bottle_4.png,52.94117647,1.717803282,0.739817605,1006.342424,539.85675,184.19154,102.6878788,0,bottle,4.65,4.126857565,6,6.258064516,18,beer,8,4.47,4,beer bottle,6,2.18709742,10,wine,1,4.84,4,drink,1,5.06,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,bin,bin_1.png,81.25,1.118392729,0.432653367,1047.503226,572.31125,201.46496,86.78709676,0,bin,4.49,4.49,3,3,26,red box,1,2.659523554,6,skip,1,4.1,4,comercial bin,1,NA,12,wheelie bin,1,2.933781829,10,box,1,5.12,3,rubbish bin,1,10,2.576549318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,bin,bin_2.png,84.84848485,0.965426307,0.373477877,1010.80303,517.03947,176.4066,88.60303035,0,bin,4.49,4.49,3,3,28,rubbish,1,4.7,7,trash can,1,2.275519323,8,commercial wheelie bin,1,NA,20,container,1,3.77,9,green bin,1,1.841863762,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,bin,bin_3.png,84.84848485,0.965426307,0.373477877,947.4060605,544.38376,185.73608,92.31212123,0,bin,4.49,4.386252122,3,3.466666667,28,wheelie bin,2,2.933781829,10,trash can,1,2.275519323,8,commercial wheelie bin,1,NA,20,container,1,3.77,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,bin,bin_4.png,84.375,0.98806367,0.382235204,884.93,345.09351,123.48786,93.94999999,0,bin,4.49,4.49,3,3,27,trash,1,3.68,5,commercial wheelie bin,1,NA,20,container,1,3.77,9,waste bin,1,1.996765722,8,dustbin,1,3.27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,birch,birch_1.png,93.93939394,0.390452131,0.246347867,804.2272728,472.1155,161.07917,94.08181819,1,tree,4.95,4.95,4,4,31,leaf,1,4.29,4,birch,1,3.43,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,birch,birch_2.png,93.75,0.399790067,0.252239448,906.9064516,789.79065,278.02205,98.19032257,1,tree,4.95,4.95,4,4,30,silverbirch,1,NA,11,birch,1,3.43,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,birch,birch_3.png,90.625,0.597454723,0.298727362,1018.665625,751.15681,260.25778,95.55625,1,tree,4.95,4.95,4,4,29,oak,1,4.23,3,nature,1,4.83,6,birch tree,1,2.110709074,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,birch,birch_4.png,90.625,0.597454723,0.298727362,771.48125,277.0255,95.98267,94.64687502,1,tree,4.95,4.95,4,4,29,nature,1,4.83,6,compost,1,3.87,7,birch,1,3.43,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,birdhouse,birdhouse_1.png,54.54545455,1.702638635,0.658670536,1124.224242,651.04306,222.12674,90.13030302,0,bird box,2.41173907,2.449043442,7,7.533333333,18,birdhouse,10,1.84,9,house,2,5.83,5,bird,1,4.85,4,nestbox,1,1.81,7,nesting box,1,1.809679079,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,birdhouse,birdhouse_2.png,44.11764706,1.737276728,0.672070379,1055.312121,542.40464,185.06084,94.12121211,0,bird box,2.41173907,2.372811566,7,7.8,15,birdhouse,14,1.84,9,house,2,5.83,5,woodpecker,1,3.24,10,nestbox,1,1.81,7,nesting box,1,1.809679079,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,birdhouse,birdhouse_3.png,39.39393939,1.941245192,0.750976152,1345.756667,707.62,253.21391,97.88666659,0,bird box,2.41173907,2.428550698,7,7.555555556,13,birdhouse,12,1.84,9,bird,3,4.85,4,bird feeder,2,2.515279662,10,mailbox,1,2.64,7,box,1,5.12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,birdhouse,birdhouse_4.png,41.93548387,1.592537192,0.796268596,1021.69,609.72234,218.18233,103.9466666,0,bird box,2.41173907,2.626926512,7,7.620689655,13,birdhouse,13,1.84,9,house,4,5.83,5,bird feeder,1,2.515279662,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,blackberry,blackberry_1.png,44.11764706,2.366300903,0.788766968,1033.23871,659.36085,232.10816,95.77096775,1,blackberry,3.55,3.704,10,8,15,berry,7,3.8,5,grapes,3,3.79,6,fruit,3,4.73,5,blueberry,3,3.17,9,blackcurrant,1,3.01,12,raspberry,1,9,NA,loganberry,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,blackberry,blackberry_2.png,46.875,2.069855675,0.737297468,1231.044828,718.60053,261.5391,91.72413793,1,blackberry,3.55,3.663076923,10,7.923076923,15,berry,7,3.8,5,grapes,6,3.79,6,blackcurrant,1,3.01,12,fruit,1,4.73,5,bramble,1,NA,7,sloe,1,4,2.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,blackberry,blackberry_3.png,46.875,1.76837518,0.761597736,1022.3625,639.66634,221.62901,106.415625,1,blackberry,3.55,3.637419355,10,7.774193548,15,berry,11,3.8,5,grapes,3,3.79,6,blueberry,2,3.17,9,black grapes,1,1.297795718,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,blackberry,blackberry_4.png,51.61290323,1.889049536,0.730784116,1023.8,498.5851,184.67511,94.81785721,1,blackberry,3.55,3.644230769,10,8.269230769,16,grapes,6,3.79,6,berry,6,3.8,5,blackcurrant,1,3.01,12,fruit,1,NA,5,blueberry,1,3.17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,boar,boar_1.png,42.42424242,2.158980957,0.769044534,1303.480645,879.92763,309.75205,93.62258066,1,pig,4.51,4.010333333,3,4.3,14,boar,8,3.57,4,warthog,5,2.98,7,animal,2,4.93,6,mammal,2,3.71,6,hog,1,3.47,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,boar,boar_2.png,37.5,2.369068391,0.843879188,1337.025,1158.30562,429.03452,96.72500001,1,animal,4.93,4.253076923,6,4.576923077,12,boar,6,3.57,4,hog,5,3.47,3,pig,4,4.51,3,bull,2,4.28,4,bear,1,4.88,4,warthog,1,7,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,boar,boar_3.png,29.03225806,2.381937064,0.848463101,1192.03,575.89939,206.07916,94.57999992,1,boar,3.57,3.720740741,4,4.074074074,9,pig,8,4.51,3,warthog,5,2.98,7,hog,5,3.47,3,wild hog,1,1.695735726,7,hairy pig,1,1.172856981,8,wild boar,1,8,3.275519323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,boar,boar_4.png,35.29411765,2.566380861,0.809603022,1252.539394,849.28833,289.76524,97.77272726,1,pig,4.51,3.718817723,3,4.034482759,12,boar,8,3.57,4,hog,4,3.47,3,warthog,3,2.98,7,hairy pig,2,1.172856981,8,animal,1,4.93,6,pork,1,4,4.39,ox,1,2,3.39,mammal,1,6,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,bobsled,bobsled_1.png,21.875,3.024635388,0.874315703,1365.6375,627.85847,251.19109,101.8625,0,bob sled,0.996765722,2.292529717,7,7.3,7,bobsleigh,6,2.69,9,toboggan,4,2.55,8,sledge,3,3.3,6,sled,2,3.09,4,car,1,5.44,3,snow,1,4,NA,racing car,1,9,3.12709949,toy,1,3,NA,luge,1,4,2.65,bob,1,3,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,bobsled,bobsled_2.png,23.52941176,3.01281634,0.870899232,1592.45,896.00889,392.68599,87.915,0,bobsleigh,2.69,2.350921907,9,7.933333333,8,bob sled,6,0.996765722,7,toboggan,2,2.55,8,sledge,2,3.3,6,vehicle,2,4.52,7,sled,1,NA,4,race car,1,7,2.695735726,ship,1,4,4.77,speed sled,1,9,NA,snowmobile,1,10,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,bobsled,bobsled_3.png,27.27272727,3.103020547,0.865565692,1618.304,1078.50417,422.76587,99.432,0,bobsleigh,2.69,2.728096243,9,7.105263158,9,bob sled,5,0.996765722,7,car,3,5.44,3,racing car,2,3.12709949,9,sledge,2,3.3,6,toboggan,2,2.55,8,sled,1,4,3.09,plane,1,5,NA,vehicle,1,7,4.52,snowmobile,1,10,2.04,bob,1,3,4.86,olympics,1,8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,bobsled,bobsled_4.png,31.25,3.013707083,0.81441864,1405.95,741.67552,296.72655,98.43749999,0,bobsleigh,2.69,2.097588574,9,8.133333333,10,bob sled,6,0.996765722,7,toboggan,3,2.55,8,snow ski,1,0.996765722,7,ski mobil,1,NA,8,snow,1,4.79,4,jetski,1,6,1.6,drone,1,5,3.34,sledge,1,6,3.3,snowmobile,1,10,2.04,sled,1,4,NA,racing car,1,9,3.12709949,bob,1,3,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,breadbox,breadbox_1.png,33.33333333,2.849900914,0.85790566,1086.6875,563.73462,195.32049,98.71250001,0,box,5.12,3.068708065,3,5.607142857,11,lock box,5,1.394705731,7,moneybox,4,2.04,8,cashbox,4,1.6,7,money tin,3,0.996765722,8,safe,2,5.1,4,toolbox,1,7,2.88,locker,1,6,3.6,container,1,9,3.77,tin,1,3,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,breadbox,breadbox_2.png,25,3.059470571,0.853417733,1705.582353,723.72967,344.03293,107.0411765,0,box,5.12,4.685454545,3,5.363636364,8,container,5,3.77,9,tin,2,NA,3,case,2,5.43,4,butter dish,1,2.443923753,10,bathtub,1,2.87,7,kitchen,1,7,5.2,bin,1,3,4.49,dish,1,4,4.94,lock box,1,7,1.394705731,cistern,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,breadbox,breadbox_3.png,33.33333333,3.379724204,0.844931051,1395.896429,765.81137,283.65529,92.06428574,0,breadbin,1.47,2.897619048,8,6.428571429,11,bureau,4,3.66,6,box,3,5.12,3,bread,2,4.69,5,chest,2,4.48,5,bread bin/roll door cabinet,1,NA,24,armoire,1,7,2.24,cupboard,1,8,4.27,container,1,9,3.77,furniture,1,9,4.52,bread basket,1,11,2.34894824,desk,1,4,4.34,filing cabinet,1,13,2.737128411,credenza,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,breadbox,breadbox_4.png,53.125,2.301236446,0.692741197,1177.264516,703.36983,247.60019,92.99354838,0,breadbin,1.47,2.294166667,8,7.625,17,bread,4,4.69,5,container,3,3.77,9,chest,1,4.48,5,ring,1,4.92,4,writing,1,4.76,7,box,1,3,5.12,bread tin,1,8,NA,bread basket,1,11,2.34894824,desk,1,4,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,briefcase,briefcase_1.png,53.125,1.929945131,0.687460326,1104.217241,600.18495,218.44102,93.0689655,0,briefcase,3.14,3.830384615,9,7.538461538,17,case,8,5.43,4,suitcase,3,3.78,8,money,1,5.84,5,box,1,5.12,3,container,1,3.77,9,armoured suitcase,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,briefcase,briefcase_2.png,65.625,1.305041691,0.652520846,986.5903226,422.38413,148.68763,102.5806452,0,briefcase,3.14,3.442,9,8.433333333,21,suitcase,8,3.78,8,case,2,5.43,4,notes,1,4.39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,briefcase,briefcase_3.png,59.375,1.93061257,0.643537523,909.7870967,483.91775,170.34869,90.82258068,0,briefcase,3.14,3.463846154,9,8.384615385,19,suitcase,6,3.78,8,case,2,5.43,4,bag,1,4.89,3,wallet,1,3.81,6,container,1,3.77,9,attache case,1,11,1.871826985,papers,1,6,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,briefcase,briefcase_4.png,75,1.13597686,0.56798843,1084.783871,626.89228,220.67857,94.37096774,0,briefcase,3.14,3.399333333,9,8.5,24,suitcase,5,3.78,8,case,2,5.43,4,attache case,1,1.871826985,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,broccoli,broccoli_1.png,73.52941176,1.378745055,0.533371395,1084.446875,602.39959,208.71697,95.07187498,1,broccoli,3.71,3.741034483,8,7.862068966,25,vegetable,4,4.18,9,kale,2,3.22,4,sunday roast,1,2.886067424,11,legume,1,1.93,6,food,1,5.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,broccoli,broccoli_2.png,100,0,0,892.284375,550.85052,190.85647,94.075,1,broccoli,3.71,3.71,8,8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,broccoli,broccoli_3.png,90.90909091,0.439496987,0.439496987,900.903125,366.75949,127.07334,95.34374999,1,broccoli,3.71,3.7540625,8,8.09375,30,vegetable,3,4.18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,broccoli,broccoli_4.png,100,0,0,887.775,420.76009,145.78326,101.26875,1,broccoli,3.71,3.71,8,8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,bucket,bucket_1.png,84.84848485,0.904820246,0.389684869,1020.872727,944.81485,322.35754,87.83333326,0,bucket,4.21,4.11,6,5.866666667,28,pail,2,2.71,4,tub,1,3.7,3,container,1,3.77,9,metal bucket,1,1.172856981,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,bucket,bucket_2.png,76.47058824,1.37536188,0.489913787,1107.147059,770.11243,258.8587,96.44705879,0,bucket,4.21,4.128666667,6,5.666666667,26,bin,2,4.49,3,pail,2,2.71,4,tin bucket,1,0.996765722,9,water,1,5.53,5,container,1,3.77,9,steel bucket,1,11,0.996765722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,bucket,bucket_3.png,84.375,0.92556367,0.398618576,818.5812501,339.58634,117.6585,90.71875007,0,bucket,4.21,4.230689655,6,5.862068966,27,sand,2,4.51,4,plastic bucket,1,1.297795718,13,container,1,3.77,9,pail,1,2.71,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
